Timestamp,Lat,Lon,Altitude,Heading,Velocity
2023-01-14 03:48:04.908878212,-32.059616,116.070721,6850,108.570721,268.164129
2023-01-14 03:48:05.410010524,-32.060165,116.072699,6875,108.570721,268.164129
2023-01-14 03:48:05.709713375,-32.060165,116.072699,6900,108.570721,268.164129
2023-01-14 03:48:06.009541904,-32.060165,116.072699,6900,109.380784,269.473561
2023-01-14 03:48:06.610148298,-32.060759,116.074592,6925,109.380784,269.473561
2023-01-14 03:48:06.811298815,-32.060759,116.074592,6900,109.380784,269.473561
2023-01-14 03:48:07.110929571,-32.060759,116.074592,6925,109.380784,269.473561
2023-01-14 03:48:07.511444373,-32.060759,116.074592,6950,109.380784,269.473561
2023-01-14 03:48:07.712281760,-32.061411,116.076554,6925,110.655647,270.601183
2023-01-14 03:48:08.020576991,-32.061411,116.076554,6975,110.655647,270.601183
2023-01-14 03:48:08.619487226,-32.061411,116.076554,6975,111.250506,271.679959
2023-01-14 03:48:09.320214380,-32.061411,116.076554,7000,111.250506,271.679959
2023-01-14 03:48:09.922540834,-32.061411,116.076554,7000,111.840599,272.787463
2023-01-14 03:48:10.223287193,-32.062202,116.078908,7025,111.840599,272.787463
2023-01-14 03:48:10.426813079,-32.062202,116.078908,7000,111.840599,272.787463
2023-01-14 03:48:10.727477514,-32.062202,116.078908,7000,112.425862,273.923347
